team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,44,035,201412,01,강이슬,G,35:46,1-3,5-10,0-0,1,0,1,1,3,0,0,0,17
KEB하나,44,035,201412,01,김정은,F,35:41,1-7,2-4,3-4,1,4,5,4,4,0,2,0,11
KEB하나,44,035,201412,01,토마스,F,34:19,15-22,0-0,9-11,9,6,15,8,2,1,4,0,39
KEB하나,44,035,201412,01,신지현,G,33:13,0-4,2-4,0-0,1,0,1,4,5,2,1,0,6
KEB하나,44,035,201412,01,정선화,C,21:12,2-6,0-0,2-2,2,4,6,0,4,0,2,0,6
KEB하나,44,035,201412,01,백지은,F,17:07,2-2,0-0,0-2,1,1,2,1,4,1,0,0,4
KEB하나,44,035,201412,01,이유진,C,11:53,0-0,0-0,0-0,1,0,1,0,4,0,1,0,0
KEB하나,44,035,201412,01,심스,G,05:41,0-2,0-1,2-2,0,0,0,0,1,0,0,0,2
KEB하나,44,035,201412,01,김지현,G,02:36,0-0,0-2,0-0,0,0,0,0,0,0,0,0,0
KEB하나,44,035,201412,01,염윤아,F,02:32,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KEB하나,44,035,201412,01,팀합계,팀합계,200:00,21-46,9-21,16-21,16,15,31,18,27,4,10,0,85
